Id,Title,Year,Rating,Views,Likes,Minutes,Tagline,Language,Countries,Directors,Cast
45576,The Princess Diaries 2: Royal Engagement,2004,3.4,491405,87634,113,It can take a lifetime to find true love; she’s got 30 days!,English,['USA'],['Garry Marshall'],"['Anne Hathaway', 'Julie Andrews', 'Hector Elizondo', 'John Rhys-Davies', 'Heather Matarazzo']"
49889,Modern Times,1936,4.3,313354,78057,87,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply…the whole world laughs, cries and thrills to his priceless genius!",English,['USA'],['Charlie Chaplin'],"['Charlie Chaplin', 'Paulette Goddard', 'Henry Bergman', 'Tiny Sandford', 'Chester Conklin']"
805106,Werewolf by Night,2022,3.5,223392,67359,55,There’s no escaping the night.,English,['USA'],['Michael Giacchino'],"['Gael García Bernal', 'Laura Donnelly', 'Harriet Sansom Harris', 'Kirk R. Thatcher', 'Eugenie Bondurant']"
433652,Army of the Dead,2021,2.5,300629,38666,148,Always bet on dead.,English,['USA'],['Zack Snyder'],"['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi']"
51356,Cruel Intentions,1999,3.2,309361,61405,98,"In the game of seduction, there is only one rule: Never fall in love.",English,['USA'],['Roger Kumble'],"['Ryan Phillippe', 'Sarah Michelle Gellar', 'Reese Witherspoon', 'Selma Blair', 'Louise Fletcher']"
51398,Face/Off,1997,3.5,343607,70833,138,"In order to catch him, he must become him.",English,['USA'],['John Woo'],"['John Travolta', 'Nicolas Cage', 'Joan Allen', 'Alessandro Nivola', 'Gina Gershon']"
449771,Happiest Season,2020,3.1,255700,52514,102,"This holiday, everyone’s secrets are coming out.",English,['USA'],['Clea DuVall'],"['Kristen Stewart', 'Mackenzie Davis', 'Mary Steenburgen', 'Victor Garber', 'Alison Brie']"
45820,Atlantis: The Lost Empire,2001,3.7,431840,91600,95,Atlantis is waiting…,English,['USA'],"['Gary Trousdale', 'Kirk Wise']","['Michael J. Fox', 'Cree Summer', 'James Garner', 'Claudia Christian', 'Phil Morris']"
45282,Red Eye,2005,3.1,250624,48178,85,Fear takes flight.,English,['USA'],['Wes Craven'],"['Rachel McAdams', 'Cillian Murphy', 'Brian Cox', 'Jayma Mays', 'Jack Scalia']"
18447,Daisies,1966,4.0,132617,53420,76,Upsa-daisy… downs-a-daisy… turned-ons-a-daisy,Czech,['Czechoslovakia'],['Věra Chytilová'],"['Jitka Cerhová', 'Ivana Karbanová', 'Helena Anýžová', 'Julius Albert', 'Jan Klusák']"
49860,The Night of the Hunter,1955,4.3,180385,65058,93,"The wedding night, the anticipation, the kiss, the knife, BUT ABOVE ALL…THE SUSPENSE!",English,['USA'],['Charles Laughton'],"['Billy Chapin', 'Robert Mitchum', 'Sally Jane Bruce', 'Lillian Gish', 'Shelley Winters']"
658906,They Cloned Tyrone,2023,3.6,184493,62996,122,Beware cheap imitations.,English,['USA'],['Juel Taylor'],"['John Boyega', 'Jamie Foxx', 'Teyonah Parris', 'Kiefer Sutherland', 'David Alan Grier']"
51731,Jurassic Park III,2001,2.8,498439,55226,92,"This time, it’s not just a walk in the park!",English,['USA'],['Joe Johnston'],"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola', 'Trevor Morgan']"
153285,Fifty Shades of Grey,2015,1.7,471424,25782,125,Are you curious?,English,['USA'],['Sam Taylor-Johnson'],"['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford', 'Victor Rasuk']"
51761,Ocean’s Thirteen,2007,3.3,434429,65884,122,What are the odds of getting even? 13 to one.,English,"['USA', 'Slovenia']",['Steven Soderbergh'],"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Andy García', 'Don Cheadle']"
441870,Honey Boy,2019,3.8,200898,59783,94,,English,['USA'],['Alma Har’el'],"['Shia LaBeouf', 'Lucas Hedges', 'Noah Jupe', 'Byron Bowers', 'Laura San Giacomo']"
47153,Anastasia,1997,3.8,416398,100762,94,Discover the Adventure Behind the Greatest Mystery of Our Time.,English,['USA'],"['Gary Goldman', 'Don Bluth']","['Meg Ryan', 'John Cusack', 'Kelsey Grammer', 'Christopher Lloyd', 'Hank Azaria']"
832444,The House,2022,3.5,205564,57223,97,Three visionary tales. One unforgettable place.,English,"['UK', 'USA']","['Paloma Baeza', 'Niki Lindroth von Bahr']","['Mia Goth', 'Matthew Goode', 'Claudie Blakley', 'Eleanor De Swaef-Roels', 'Mark Heap']"
45803,Sleeping Beauty,1959,3.5,556276,77749,75,Awaken to a World of Wonders!,English,['USA'],"['Eric Larson', 'Wolfgang Reitherman']","['Mary Costa', 'Bill Shirley', 'Eleanor Audley', 'Verna Felton', 'Barbara Luddy']"
15143,Just Go with It,2011,3.0,452113,71854,117,Sometimes a guy’s best wingman… is a wingwoman,English,['USA'],['Dennis Dugan'],"['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker', 'Nicole Kidman', 'Nick Swardson']"
48638,National Lampoon’s Christmas Vacation,1989,3.5,352353,86356,97,Yule crack up.,English,['USA'],['Jeremiah S. Chechik'],"['Chevy Chase', ""Beverly D'Angelo"", 'Juliette Lewis', 'Johnny Galecki', 'John Randolph']"
51850,Mean Streets,1973,3.7,218474,54476,111,You don’t make up for your sins in church. You do it in the streets…,English,['USA'],['Martin Scorsese'],"['Harvey Keitel', 'Robert De Niro', 'David Proval', 'Richard Romanus', 'Amy Robinson']"
51273,Hook,1991,3.4,491730,84467,141,What if Peter Pan grew up?,English,['USA'],['Steven Spielberg'],"['Dustin Hoffman', 'Robin Williams', 'Julia Roberts', 'Bob Hoskins', 'Maggie Smith']"
234814,Tangerine,2015,3.9,172403,53473,87,"Merry Christmas Eve, bitch.",English,['USA'],['Sean Baker'],"['Kitana Kiki Rodriguez', 'Mya Taylor', 'Karren Karagulian', ""Mickey O'Hagen"", 'Alla Tumanian']"
600103,Sonic the Hedgehog 2,2022,3.1,259187,62553,123,Welcome to the next level.,English,"['Japan', 'USA']",['Jeff Fowler'],"['Ben Schwartz', 'James Marsden', 'Tika Sumpter', ""Colleen O'Shaughnessey"", 'Idris Elba']"
332009,Thoroughbreds,2017,3.5,184127,48575,92,Good breeding gone bad,English,['USA'],['Cory Finley'],"['Olivia Cooke', 'Anya Taylor-Joy', 'Anton Yelchin', 'Paul Sparks', 'Francie Swift']"
48865,"Salò, or the 120 Days of Sodom",1975,3.1,188861,32173,117,The final vision of a controversial filmmaker.,Italian,"['France', 'Italy']",['Pier Paolo Pasolini'],"['Paolo Bonacelli', 'Giorgio Cataldi', 'Uberto Paolo Quintavalle', 'Aldo Valletti', 'Caterina Boratto']"
51173,Double Indemnity,1944,4.3,202973,63981,107,From the moment they met it was murder!,English,['USA'],['Billy Wilder'],"['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Porter Hall', 'Richard Gaines']"
47061,Martyrs,2008,3.7,195961,52196,99,They haven’t finished being alive.,French,"['Canada', 'France']",['Pascal Laugier'],"['Morjana Alaoui', 'Mylène Jampanoï', 'Catherine Bégin', 'Robert Toupin', 'Patricia Tulasne']"
23857,Men in Black 3,2012,3.1,557209,65955,106,They are back… in time.,English,"['United Arab Emirates', 'USA']",['Barry Sonnenfeld'],"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement', 'Emma Thompson']"
49844,Badlands,1973,4.0,175542,53890,94,In 1959 a lot of people were killing time. Kit and Holly were killing people.,English,['USA'],['Terrence Malick'],"['Martin Sheen', 'Sissy Spacek', 'Warren Oates', 'Ramon Bieri', 'Alan Vint']"
51688,Basic Instinct,1992,3.6,270708,53736,128,A brutal murder. A brilliant killer. A cop who can’t resist the danger.,English,"['USA', 'France']",['Paul Verhoeven'],"['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn', 'Leilani Sarelle']"
378725,The Post,2017,3.5,281134,45584,116,Truth be told,English,"['India', 'USA']",['Steven Spielberg'],"['Meryl Streep', 'Tom Hanks', 'Sarah Paulson', 'Bob Odenkirk', 'Tracy Letts']"
7712,Sherlock Holmes: A Game of Shadows,2011,3.3,533028,74710,129,The game is afoot.,English,"['UK', 'USA']",['Guy Ritchie'],"['Robert Downey Jr.', 'Jude Law', 'Noomi Rapace', 'Jared Harris', 'Rachel McAdams']"
358272,Bumblebee,2018,3.2,348638,67047,113,Every Hero Has a Beginning,English,"['China', 'USA']",['Travis Knight'],"['Hailee Steinfeld', 'John Cena', 'Jorge Lendeborg Jr.', 'John Ortiz', 'Jason Ian Drucker']"
51152,Escape from New York,1981,3.6,253788,67678,99,New York is a disease. Meet the cure.,English,"['UK', 'USA']",['John Carpenter'],"['Kurt Russell', 'Lee Van Cleef', 'Ernest Borgnine', 'Donald Pleasence', 'Isaac Hayes']"
73358,Seven Psychopaths,2012,3.7,282941,65466,110,They Won’t Take Any Shih Tzu.,English,['UK'],['Martin McDonagh'],"['Colin Farrell', 'Sam Rockwell', 'Woody Harrelson', 'Christopher Walken', 'Olga Kurylenko']"
117581,The Spectacular Now,2013,3.2,335337,53548,95,,English,['USA'],['James Ponsoldt'],"['Miles Teller', 'Shailene Woodley', 'Masam Holden', 'Kaitlyn Dever', 'Brie Larson']"
49468,Women on the Verge of a Nervous Breakdown,1988,4.1,175313,66889,88,A comedy about someone you know,Spanish,['Spain'],['Pedro Almodóvar'],"['Carmen Maura', 'Antonio Banderas', 'Julieta Serrano', 'María Barranco', 'Rossy de Palma']"
387035,The Kissing Booth,2018,1.6,475983,26712,105,"She can tell her best friend anything, except this one thing",English,"['UK', 'USA']",['Vince Marcello'],"['Joey King', 'Joel Courtney', 'Jacob Elordi', 'Molly Ringwald', 'Stephen Jennings']"
24177,50/50,2011,3.6,345448,65233,100,It takes a pair to beat the odds,English,['USA'],['Jonathan Levine'],"['Joseph Gordon-Levitt', 'Seth Rogen', 'Anna Kendrick', 'Bryce Dallas Howard', 'Philip Baker Hall']"
45907,Little Shop of Horrors,1986,3.8,270431,83380,94,Don’t feed the plants.,English,['USA'],['Frank Oz'],"['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia', 'Levi Stubbs', 'Steve Martin']"
46763,Forgetting Sarah Marshall,2008,3.3,398887,71836,111,"You lose some, you get some.",English,['USA'],['Nicholas Stoller'],"['Jason Segel', 'Kristen Bell', 'Mila Kunis', 'Russell Brand', 'Bill Hader']"
353273,The Babysitter,2017,2.7,370584,56594,85,Dream girls can be a nightmare,English,['USA'],['McG'],"['Judah Lewis', 'Samara Weaving', 'Robbie Amell', 'Hana Mae Lee', 'Bella Thorne']"
42089,A Brighter Summer Day,1991,4.5,68868,29605,237,,Chinese,['Taiwan'],['Edward Yang'],"['Chang Chen', 'Lisa Yang', 'Chang Kuo-Chu', 'Elaine Jin', 'Chuan Wang']"
397578,If Beale Street Could Talk,2018,3.9,176982,51134,120,Trust Love All The Way,English,['USA'],['Barry Jenkins'],"['KiKi Layne', 'Stephan James', 'Regina King', 'Teyonah Parris', 'Colman Domingo']"
51829,The Outsiders,1983,3.6,284050,69632,91,They grew up on the outside of society. They weren’t looking for a fight. They were looking to belong.,English,"['France', 'USA']",['Francis Ford Coppola'],"['C. Thomas Howell', 'Matt Dillon', 'Ralph Macchio', 'Patrick Swayze', 'Rob Lowe']"
312203,High Life,2018,3.2,171650,32862,113,Oblivion Awaits.,English,"['France', 'Germany', 'Poland', 'UK', 'USA']",['Claire Denis'],"['Robert Pattinson', 'Juliette Binoche', 'André 3000', 'Mia Goth', 'Agata Buzek']"
422096,At Eternity’s Gate,2018,3.7,155206,46527,111,,English,"['France', 'Switzerland', 'UK', 'USA']",['Julian Schnabel'],"['Willem Dafoe', 'Rupert Friend', 'Oscar Isaac', 'Mads Mikkelsen', 'Mathieu Amalric']"
51115,Meet the Robinsons,2007,3.5,499057,90228,95,Think your family’s weird?,English,['USA'],['Stephen J. Anderson'],"['Daniel Hansen', 'Jordan Fry', 'Wesley Singerman', 'Matthew Josten', 'Stephen J. Anderson']"
42565,Sixteen Candles,1984,3.0,388473,60980,93,When you’re just sixteen anything can happen!,English,['USA'],['John Hughes'],"['Molly Ringwald', 'Michael Schoeffling', 'Haviland Morris', 'Gedde Watanabe', 'Anthony Michael Hall']"
47994,Over the Hedge,2006,3.2,529262,73609,83,Taking back the neighborhood… One snack at a time.,English,['USA'],"['Karey Kirkpatrick', 'Tim Johnson']","['Bruce Willis', 'Garry Shandling', 'Steve Carell', 'Wanda Sykes', 'William Shatner']"
248773,Steve Jobs,2015,3.6,310155,58305,122,Can a great man be a good man?,English,"['UK', 'USA']",['Danny Boyle'],"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen', 'Jeff Daniels', 'Michael Stuhlbarg']"
351745,Puss in Boots,2011,3.1,453805,58444,90,Live for danger. Fight for justice. Pray for mercy.,English,['USA'],['Chris Miller'],"['Antonio Banderas', 'Salma Hayek Pinault', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris']"
34394,The Other Guys,2010,3.2,409321,73316,107,When the cops are busy… Our only hope is…,English,['USA'],['Adam McKay'],"['Will Ferrell', 'Mark Wahlberg', 'Eva Mendes', 'Michael Keaton', 'Steve Coogan']"
51813,High Fidelity,2000,3.6,254645,61868,113,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",English,"['UK', 'USA']",['Stephen Frears'],"['John Cusack', 'Iben Hjejle', 'Todd Louiso', 'Jack Black', 'Lisa Bonet']"
47805,The Holy Mountain,1973,4.2,151030,54487,114,,Spanish,['Mexico'],['Alejandro Jodorowsky'],"['Alejandro Jodorowsky', 'Horacio Salinas', 'Zamira Saunders', 'Juan Ferrara', 'Adriana Page']"
47888,Alien³,1992,2.9,337735,44395,114,The bitch is back.,English,['USA'],['David Fincher'],"['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Paul McGann', 'Brian Glover']"
50568,"I, Robot",2004,3.1,530940,62978,115,Laws are made to be broken.,English,"['USA', 'Germany']",['Alex Proyas'],"['Will Smith', 'Bridget Moynahan', 'Alan Tudyk', 'James Cromwell', 'Bruce Greenwood']"
51474,Boyz n the Hood,1991,4.0,266416,76270,112,Once upon a time in South Central L.A… It ain’t no fairy tale.,English,['USA'],['John Singleton'],"['Cuba Gooding Jr.', 'Laurence Fishburne', 'Ice Cube', 'Morris Chestnut', 'Angela Bassett']"
49856,Midnight Cowboy,1969,4.1,171027,51079,113,Whatever you hear about Midnight Cowboy is true,English,['USA'],['John Schlesinger'],"['Jon Voight', 'Dustin Hoffman', 'Sylvia Miles', 'John McGiver', 'Brenda Vaccaro']"
588907,Terrifier 2,2022,2.8,212523,47156,138,Who’s laughing now?,English,['USA'],['Damien Leone'],"['Lauren LaVera', 'David Howard Thornton', 'Elliott Fullam', 'Sarah Voigt', 'Kailey Hyman']"
46288,My Cousin Vinny,1992,3.9,256652,78842,120,"Truth, Justice and the Gambini Way",English,['USA'],['Jonathan Lynn'],"['Joe Pesci', 'Marisa Tomei', 'Ralph Macchio', 'Mitchell Whitfield', 'Fred Gwynne']"
51907,Wings of Desire,1987,4.3,157722,59412,128,There are angels on the streets of Berlin.,German,"['France', 'Germany']",['Wim Wenders'],"['Bruno Ganz', 'Solveig Dommartin', 'Otto Sander', 'Curt Bois', 'Peter Falk']"
39579,The Red Shoes,1948,4.4,127049,50667,133,"Dance she did, and dance she must - between her two loves",English,['UK'],"['Emeric Pressburger', 'Michael Powell']","['Moira Shearer', 'Adolf Wohlbrück', 'Marius Goring', 'Léonide Massine', 'Robert Helpmann']"
46987,Happy Gilmore,1996,3.4,431331,81260,92,He doesn’t play golf… he destroys it.,English,['USA'],['Dennis Dugan'],"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay', 'Carl Weathers']"
43921,Tokyo Godfathers,2003,4.2,183019,72949,93,Meet the ultimate dysfunctional family.,Japanese,['Japan'],['Satoshi Kon'],"['Aya Okamoto', 'Yoshiaki Umegaki', 'Tohru Emori', 'Satomi Korogi', 'Mamiko Noto']"
176053,A Girl Walks Home Alone at Night,2014,3.8,152065,48782,101,The first Iranian Vampire Western,Persian (Farsi),['USA'],['Ana Lily Amirpour'],"['Sheila Vand', 'Arash Marandi', 'Marshall Manesh', 'Mozhan Marnò', 'Dominic Rains']"
51623,Wild at Heart,1990,3.8,189932,58646,125,A wild crazy love story.,English,['USA'],['David Lynch'],"['Nicolas Cage', 'Laura Dern', 'Willem Dafoe', 'J.E. Freeman', 'Crispin Glover']"
44542,High and Low,1963,4.6,119267,51089,142,"From Akira Kurosawa, director of “Yojimbo” and “Sanjuro” comes a tense, taut film of a modern “perfect crime” with more excitement than even Hitchcock could create.",Japanese,['Japan'],['Akira Kurosawa'],"['Toshirō Mifune', 'Tatsuya Nakadai', 'Kyōko Kagawa', 'Tatsuya Mihashi', 'Isao Kimura']"
683620,Red Rocket,2021,3.9,156607,48647,130,,English,['USA'],['Sean Baker'],"['Simon Rex', 'Suzanna Son', 'Bree Elrod', 'Brenda Deiss', 'Sophie']"
524663,The Half of It,2020,3.2,285714,63134,104,A different kind of love story.,English,['USA'],['Alice Wu'],"['Leah Lewis', 'Daniel Diemer', 'Alexxis Lemire', 'Enrique Murciano', 'Wolfgang Novogratz']"
41276,17 Again,2009,2.8,536330,53363,102,Who says you’re only young once?,English,['USA'],['Burr Steers'],"['Zac Efron', 'Leslie Mann', 'Thomas Lennon', 'Michelle Trachtenberg', 'Sterling Knight']"
51592,The Blues Brothers,1980,4.0,316002,86353,133,They’ll never get caught. They’re on a mission from God.,English,['USA'],['John Landis'],"['Dan Aykroyd', 'John Belushi', 'James Brown', 'Cab Calloway', 'Ray Charles']"
51835,Rebel Without a Cause,1955,3.8,214593,52469,111,The bad boy from a good family.,English,['USA'],['Nicholas Ray'],"['James Dean', 'Natalie Wood', 'Sal Mineo', 'Jim Backus', 'Ann Doran']"
44466,A Serious Man,2009,3.9,230123,58914,106,…seriously!,English,"['USA', 'UK', 'France']","['Joel Coen', 'Ethan Coen']","['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed', 'Sari Lennick', 'Aaron Wolff']"
373018,Cold War,2018,4.0,183642,60677,88,,Polish,"['France', 'Poland', 'UK']",['Paweł Pawlikowski'],"['Joanna Kulig', 'Tomasz Kot', 'Borys Szyc', 'Agata Kulesza', 'Cédric Kahn']"
47269,The Jungle Book,1967,3.7,575363,79529,78,The Jungle is JUMPIN’!,English,['USA'],['Wolfgang Reitherman'],"['Bruce Reitherman', 'Phil Harris', 'Sebastian Cabot', 'George Sanders', 'Sterling Holloway']"
270476,Popstar: Never Stop Never Stopping,2016,3.6,257590,70424,86,,English,['USA'],"['Akiva Schaffer', 'Jorma Taccone']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Tim Meadows', 'Sarah Silverman']"
50368,Big,1988,3.6,430523,78437,104,Have you ever had a really big secret?,English,['USA'],['Penny Marshall'],"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton']"
581946,Jackass Forever,2022,3.6,253049,70283,96,Some people never learn.,English,['USA'],['Jeff Tremaine'],"['Johnny Knoxville', 'Steve-O', 'Chris Pontius', 'Dave England', ""Jason 'Wee Man' Acuña""]"
31194,Eyes Without a Face,1960,3.9,134689,44737,84,Beautiful women were the victims of his FIENDISH FACIALS!!!,French,"['France', 'Italy']",['Georges Franju'],"['Pierre Brasseur', 'Alida Valli', 'Édith Scob', 'Juliette Mayniel', 'Alexandre Rignault']"
451512,The Last Black Man in San Francisco,2019,4.1,141350,52787,121,Fight for your land. Fight for your home.,English,['USA'],['Joe Talbot'],"['Jimmie Fails', 'Jonathan Majors', 'Rob Morgan', 'Tichina Arnold', 'Mike Epps']"
32345,Taste of Cherry,1997,4.3,147238,59190,99,Searching for the Reason to Live,Persian (Farsi),"['France', 'Iran']",['Abbas Kiarostami'],"['Homayoun Ershadi', 'Abdolrahman Bagheri', 'Safar Ali Moradi', 'Mir Hossein Noori', 'Elham Imani']"
51110,Sunshine,2007,3.7,218868,55581,107,"If the sun dies, so do we.",English,['UK'],['Danny Boyle'],"['Cillian Murphy', 'Rose Byrne', 'Chris Evans', 'Michelle Yeoh', 'Cliff Curtis']"
51656,La Dolce Vita,1960,4.3,156378,47295,176,The world’s most talked about movie today!,Italian,"['France', 'Italy']",['Federico Fellini'],"['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux', 'Magali Noël']"
51950,"Lock, Stock and Two Smoking Barrels",1998,4.0,300288,78569,105,A Disgrace to Criminals Everywhere.,English,"['UK', 'USA']",['Guy Ritchie'],"['Vinnie Jones', 'Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham']"
42706,Uptown Girls,2003,3.8,220634,78844,92,They’re about to teach each other how to act their age.,English,['USA'],['Boaz Yakin'],"['Brittany Murphy', 'Dakota Fanning', 'Marley Shelton', 'Donald Faison', 'Jesse Spencer']"
51294,Sleepless in Seattle,1993,3.4,298790,56231,105,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",English,['USA'],['Nora Ephron'],"['Meg Ryan', 'Tom Hanks', 'Ross Malinger', 'Bill Pullman', ""Rosie O'Donnell""]"
21149,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975,4.3,85256,31467,202,,French,"['Belgium', 'France']",['Chantal Akerman'],"['Delphine Seyrig', 'Jan Decorte', 'Henri Storck', 'Jacques Doniol-Valcroze', 'Yves Bical']"
320000,F9,2021,2.4,289924,36370,143,Justice is coming.,English,['USA'],['Justin Lin'],"['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'John Cena']"
47104,The Crow,1994,3.7,236415,75601,102,Believe in angels.,English,"['UK', 'USA']",['Alex Proyas'],"['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson', 'Michael Wincott', 'Bai Ling']"
45983,Peter Pan,1953,3.5,566363,70650,77,It will live in your heart forever!,English,['USA'],"['Hamilton Luske', 'Wilfred Jackson']","['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried', 'Bill Thompson', 'Heather Angel']"
669744,Petite Maman,2021,4.1,138824,55021,72,Experience a fairytale of wonder and innocence.,French,['France'],['Céline Sciamma'],"['Joséphine Sanz', 'Gabrielle Sanz', 'Nina Meurisse', 'Stéphane Varupenne', 'Margot Abascal']"
47123,Scent of a Woman,1992,3.9,260426,73214,156,Col. Frank Slade has a very special plan for the weekend!,English,['USA'],['Martin Brest'],"['Al Pacino', ""Chris O'Donnell"", 'James Rebhorn', 'Gabrielle Anwar', 'Philip Seymour Hoffman']"
48298,Alvin and the Chipmunks,2007,2.6,601443,47733,92,The Original Entourage,English,['USA'],['Tim Hill'],"['Jason Lee', 'David Cross', 'Cameron Richardson', 'Jane Lynch', 'Justin Long']"
48167,The Village,2004,3.3,325806,55845,108,There is no turning back,English,['USA'],['M. Night Shyamalan'],"['Bryce Dallas Howard', 'Joaquin Phoenix', 'Adrien Brody', 'William Hurt', 'Sigourney Weaver']"
50602,Persepolis,2007,4.2,226675,70880,95,,French,"['France', 'USA']","['Vincent Paronnaud', 'Marjane Satrapi']","['Chiara Mastroianni', 'Danielle Darrieux', 'Catherine Deneuve', 'Simon Abkarian', 'Gabrielle Lopes Benites']"
51677,Batman & Robin,1997,1.8,419945,38271,125,Strength. Courage. Honor. And loyalty.,English,['USA'],['Joel Schumacher'],"['George Clooney', ""Chris O'Donnell"", 'Uma Thurman', 'Arnold Schwarzenegger', 'Alicia Silverstone']"
330715,Molly’s Game,2017,3.6,278020,55715,140,Deal with her.,English,['USA'],['Aaron Sorkin'],"['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera', 'Jeremy Strong']"
46867,Hannibal,2001,3.2,352586,48919,131,"His genius undeniable. His evil, unspeakable.",English,"['UK', 'USA']",['Ridley Scott'],"['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman', 'Ray Liotta', 'Giancarlo Giannini']"
5849,Source Code,2011,3.5,354192,59831,94,Make Every Second Count,English,"['Canada', 'France', 'USA']",['Duncan Jones'],"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Jeffrey Wright', 'Michael Arden']"
22048,Ghostbusters,2016,2.3,446317,43199,117,Who You Gonna Call?,English,['USA'],['Paul Feig'],"['Kristen Wiig', 'Melissa McCarthy', 'Kate McKinnon', 'Leslie Jones', 'Chris Hemsworth']"
170062,When Marnie Was There,2014,3.8,231642,72561,103,"Promise we’ll remain a secret, forever.",Japanese,['Japan'],['Hiromasa Yonebayashi'],"['Sara Takatsuki', 'Kasumi Arimura', 'Nanako Matsushima', 'Susumu Terajima', 'Toshie Negishi']"
234068,The Invitation,2015,3.3,267368,52234,100,There is nothing to be afraid of.,English,['USA'],['Karyn Kusama'],"['Logan Marshall-Green', 'Tammy Blanchard', 'Emayatzy Corinealdi', 'Michiel Huisman', 'John Carroll Lynch']"
47250,Kids,1995,3.5,203719,46934,91,,English,['USA'],['Larry Clark'],"['Leo Fitzpatrick', 'Justin Pierce', 'Chloë Sevigny', 'Rosario Dawson', 'Yakira Peguero']"
67639,Rise of the Guardians,2012,3.5,455061,84143,97,You better believe.,English,['USA'],['Peter Ramsey'],"['Chris Pine', 'Alec Baldwin', 'Jude Law', 'Isla Fisher', 'Hugh Jackman']"
312204,Jackie,2016,3.5,211697,39172,100,I want them to see what they have done to Jack.,English,"['Chile', 'China', 'France', 'USA']",['Pablo Larraín'],"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig', 'Billy Crudup', 'John Hurt']"
46010,The Strangers,2008,3.0,275559,47492,86,Lock the door. Pretend you’re safe.,English,['USA'],['Bryan Bertino'],"['Liv Tyler', 'Scott Speedman', 'Gemma Ward', 'Kip Weeks', 'Laura Margolis']"
51660,The Day After Tomorrow,2004,2.9,485917,51806,124,Where will you be?,English,['USA'],['Roland Emmerich'],"['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum', 'Dash Mihok', 'Jay O. Sanders']"
49922,Ace Ventura: Pet Detective,1994,3.2,480593,68872,86,"He’s the best there is! (Actually, he’s the only one there is.)",English,['USA'],['Tom Shadyac'],"['Jim Carrey', 'Courteney Cox', 'Sean Young', 'Tone Loc', 'Dan Marino']"
142299,Begin Again,2013,3.5,283343,66165,104,You’re only as strong as your next move,English,['USA'],['John Carney'],"['Mark Ruffalo', 'Keira Knightley', 'Adam Levine', 'Hailee Steinfeld', 'Catherine Keener']"
370178,The First Omen,2024,3.4,152433,44676,119,Create something to fear.,English,['USA'],['Arkasha Stevenson'],"['Nell Tiger Free', 'Ralph Ineson', 'Sônia Braga', 'Bill Nighy', 'María Caballero']"
480525,Freaky,2020,3.1,231363,52445,102,Basic switch. Killer new look.,English,['USA'],['Christopher Landon'],"['Vince Vaughn', 'Kathryn Newton', ""Celeste O'Connor"", 'Misha Osherovich', 'Uriah Shelton']"
333283,The Beguiled,2017,3.3,185219,33724,93,"Innocent, until betrayed.",English,['USA'],['Sofia Coppola'],"['Colin Farrell', 'Nicole Kidman', 'Kirsten Dunst', 'Elle Fanning', 'Oona Laurence']"
592318,Transformers: Rise of the Beasts,2023,2.7,216459,42223,127,Unite or fall.,English,['USA'],['Steven Caple Jr.'],"['Anthony Ramos', 'Dominique Fishback', 'Peter Cullen', 'Ron Perlman', 'Peter Dinklage']"
46231,The Muppet Christmas Carol,1992,3.9,294076,85031,86,,English,"['UK', 'USA']",['Brian Henson'],"['Michael Caine', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson', 'Frank Oz']"
